DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202310;1;RR;51626;CAIXA ECONÔMICA FEDERAL;23;15275,65
202310;1;RR;51884;INTER;100;73846,91
202310;1;RR;10069;ITAU;25;19042,32
202310;1;RR;52058;NUBANK;170;115717,31
202310;1;RR;30379;SANTANDER;26;15874,33
202310;1;RS;51750;BANCO SICOOB;8;7197,22
202310;1;RS;49906;BB;249;137802,05
202310;1;RS;30290;BMG;544;459651,42
202310;1;RS;10045;BRADESCO;414;309388,99
202310;1;RS;49944;BTG PACTUAL;1056;816856,81
202310;1;RS;52072;C6 BANK;185;124996,44
202310;1;RS;51626;CAIXA ECONÔMICA FEDERAL;662;419482,46
202310;1;RS;2466552;CC SICOOB VALE SUL;1;783,28
202310;1;RS;78825270;CCLA MAXI ALFA;3;2962,98
202310;1;RS;2090126;CCLA SICOOB VALCREDI SUL;1;2691,12
202310;1;RS;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;1;1289,26
202310;1;RS;78862083;COOP NOVOS CAMPOS;1;4203,69
202310;1;RS;51884;INTER;2100;1569316,48
202310;1;RS;10069;ITAU;571;404243,89
202310;1;RS;52058;NUBANK;3112;2072747,35
202310;1;RS;30379;SANTANDER;610;394551,01
202310;1;RS;51011;VOTORANTIM;42;40901,02
202310;1;SC;51750;BANCO SICOOB;15;9112,48
202310;1;SC;49906;BB;153;92977,36
202310;1;SC;30290;BMG;272;218987,53
202310;1;SC;10045;BRADESCO;298;211816,03
202310;1;SC;49944;BTG PACTUAL;586;468640,98
202310;1;SC;52072;C6 BANK;97;73526,49
202310;1;SC;51626;CAIXA ECONÔMICA FEDERAL;245;173822,66
202310;1;SC;85291086;CC LITORÂNEA;4;3197,99
202310;1;SC;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;1256,70
202310;1;SC;86829827;CCLA DO VALE;2;2365,84
202310;1;SC;78825270;CCLA MAXI ALFA;18;26357,90
202310;1;SC;2090126;CCLA SICOOB VALCREDI SUL;1;1082,82
202310;1;SC;51884;INTER;1047;879139,21
202310;1;SC;10069;ITAU;252;197427,93
202310;1;SC;52058;NUBANK;1585;1088721,63
202310;1;SC;30379;SANTANDER;239;164394,51
202310;1;SC;51011;VOTORANTIM;26;26205,80
202310;1;SE;51750;BANCO SICOOB;1;1039,97
202310;1;SE;49906;BB;79;41298,50
202310;1;SE;30290;BMG;132;92822,91
202310;1;SE;10045;BRADESCO;89;60118,70
202310;1;SE;49944;BTG PACTUAL;257;195250,13
202310;1;SE;52072;C6 BANK;29;21859,03
202310;1;SE;51626;CAIXA ECONÔMICA FEDERAL;165;116071,99
202310;1;SE;51884;INTER;604;406629,56
202310;1;SE;10069;ITAU;71;53324,37
202310;1;SE;52058;NUBANK;842;509044,81
202310;1;SE;30379;SANTANDER;102;69834,19
202310;1;SE;51011;VOTORANTIM;4;2080,28
202310;1;SP;51750;BANCO SICOOB;25;19541,09
202310;1;SP;49906;BB;1261;743057,50
202310;1;SP;30290;BMG;3211;2559527,98
202310;1;SP;10045;BRADESCO;4239;2812756,00
202310;1;SP;49944;BTG PACTUAL;6598;5077750,16
202310;1;SP;52072;C6 BANK;1211;778377,29
202310;1;SP;51626;CAIXA ECONÔMICA FEDERAL;2543;1665521,93
202310;1;SP;51884;INTER;11568;8663060,94
202310;1;SP;10069;ITAU;5979;4198670,47
202310;1;SP;52058;NUBANK;20167;12956613,29
202310;1;SP;30379;SANTANDER;4926;3386812,90
202310;1;SP;3632872;SICOOB CREDISUL;1;608,17
202310;1;SP;51011;VOTORANTIM;240;207724,08
202310;1;TO;51750;BANCO SICOOB;1;387,71
202310;1;TO;49906;BB;70;31801,81
202310;1;TO;30290;BMG;60;35203,60
202310;1;TO;10045;BRADESCO;52;34810,90
202310;1;TO;49944;BTG PACTUAL;102;69205,73
202310;1;TO;52072;C6 BANK;21;12742,20
202310;1;TO;51626;CAIXA ECONÔMICA FEDERAL;52;34128,32
202310;1;TO;51884;INTER;266;185020,04
202310;1;TO;10069;ITAU;51;41345,50
202310;1;TO;52058;NUBANK;456;267244,94
202310;1;TO;30379;SANTANDER;28;16260,53
202310;1;TO;51011;VOTORANTIM;1;585,91
202310;2;AC;49906;BB;41;523081,73
202310;2;AC;17351180;BCO TRIANGULO S.A.;37;52228,83
202310;2;AC;10045;BRADESCO;9;31475,33
202310;2;AC;51626;CAIXA ECONÔMICA FEDERAL;23;48550,07
202310;2;AC;10069;ITAU;20;81267,41
202310;2;AC;30379;SANTANDER;34;169757,21
202310;2;AC;51011;VOTORANTIM;7;63198,53
202310;2;AL;49906;BB;94;384098,63
202310;2;AL;17351180;BCO TRIANGULO S.A.;39;46406,45
202310;2;AL;10045;BRADESCO;41;342452,33
202310;2;AL;49944;BTG PACTUAL;5;17558,75
202310;2;AL;51626;CAIXA ECONÔMICA FEDERAL;93;131206,83
202310;2;AL;51884;INTER;9;56692,95
202310;2;AL;10069;ITAU;211;705155,66
202310;2;AL;30379;SANTANDER;193;862430,64
202310;2;AL;51011;VOTORANTIM;22;113781,75
202310;2;AM;49906;BB;77;588493,67
202310;2;AM;17351180;BCO TRIANGULO S.A.;75;89408,59
202310;2;AM;10045;BRADESCO;228;2667261,30
202310;2;AM;49944;BTG PACTUAL;10;40860,82
202310;2;AM;51626;CAIXA ECONÔMICA FEDERAL;50;68107,42
202310;2;AM;51884;INTER;11;69763,31
202310;2;AM;10069;ITAU;205;551237,29
202310;2;AM;30379;SANTANDER;285;1393146,87
202310;2;AM;51011;VOTORANTIM;21;168309,67
202310;2;AP;49906;BB;64;434455,46
202310;2;AP;17351180;BCO TRIANGULO S.A.;9;12697,26
202310;2;AP;10045;BRADESCO;16;146252,41
202310;2;AP;49944;BTG PACTUAL;3;7392,52
202310;2;AP;51626;CAIXA ECONÔMICA FEDERAL;11;10306,04
202310;2;AP;51884;INTER;1;2109,36
202310;2;AP;10069;ITAU;27;76714,91
202310;2;AP;30379;SANTANDER;47;320496,96
202310;2;AP;51011;VOTORANTIM;2;4822,36
202310;2;BA;49906;BB;477;3227208,09
202310;2;BA;13009717;BCO DO EST. DE SE S.A.;2;3290,59
202310;2;BA;17351180;BCO TRIANGULO S.A.;124;164667,90
202310;2;BA;10045;BRADESCO;373;4293634,50
202310;2;BA;49944;BTG PACTUAL;12;37084,49
202310;2;BA;51626;CAIXA ECONÔMICA FEDERAL;333;432576,53
202310;2;BA;51884;INTER;23;85281,48
202310;2;BA;10069;ITAU;1002;3111318,09
202310;2;BA;30379;SANTANDER;1125;6521233,97
202310;2;BA;51011;VOTORANTIM;65;343561,59
202310;2;CE;49906;BB;296;2698942,88
202310;2;CE;17351180;BCO TRIANGULO S.A.;61;71152,78
202310;2;CE;10045;BRADESCO;245;3146114,92
202310;2;CE;49944;BTG PACTUAL;7;54218,98
202310;2;CE;51626;CAIXA ECONÔMICA FEDERAL;193;266818,22
202310;2;CE;51884;INTER;25;110177,99
202310;2;CE;10069;ITAU;491;1541738,10
202310;2;CE;30379;SANTANDER;615;3216039,96
202310;2;CE;51011;VOTORANTIM;54;244926,21
202310;2;DF;49906;BB;99;676474,28
202310;2;DF;17351180;BCO TRIANGULO S.A.;31;41230,86
202310;2;DF;10045;BRADESCO;84;1333579,86
202310;2;DF;49944;BTG PACTUAL;6;45192,47
202310;2;DF;51626;CAIXA ECONÔMICA FEDERAL;132;261944,91
202310;2;DF;51884;INTER;13;66151,82
202310;2;DF;10069;ITAU;292;941864,74
202310;2;DF;30379;SANTANDER;325;2436297,28
202310;2;DF;51011;VOTORANTIM;37;161714,65
202310;2;ES;49906;BB;87;510330,98
202310;2;ES;17351180;BCO TRIANGULO S.A.;36;62940,63
202310;2;ES;10045;BRADESCO;63;585177,78
202310;2;ES;49944;BTG PACTUAL;8;36266,87
202310;2;ES;51626;CAIXA ECONÔMICA FEDERAL;92;163705,04
202310;2;ES;51884;INTER;13;61482,08
202310;2;ES;10069;ITAU;203;642832,02
202310;2;ES;30379;SANTANDER;295;1555607,10
202310;2;ES;51011;VOTORANTIM;33;216100,69
202310;2;GO;49906;BB;204;1439904,51
202310;2;GO;17351180;BCO TRIANGULO S.A.;42;45331,18
202310;2;GO;10045;BRADESCO;194;2551897,62
202310;2;GO;49944;BTG PACTUAL;9;24528,62
202310;2;GO;51626;CAIXA ECONÔMICA FEDERAL;285;515782,12
202310;2;GO;51884;INTER;12;38195,35
202310;2;GO;10069;ITAU;540;1586382,11
202310;2;GO;30379;SANTANDER;427;2875516,66
202310;2;GO;51011;VOTORANTIM;71;574881,94
202310;2;MA;49906;BB;327;2110881,83
202310;2;MA;17351180;BCO TRIANGULO S.A.;41;63949,75
202310;2;MA;10045;BRADESCO;147;1405276,17
202310;2;MA;49944;BTG PACTUAL;9;25607,75
202310;2;MA;51626;CAIXA ECONÔMICA FEDERAL;87;123235,28
202310;2;MA;51884;INTER;6;29286,94
202310;2;MA;10069;ITAU;153;381359,70
202310;2;MA;30379;SANTANDER;291;1470329,91
202310;2;MA;51011;VOTORANTIM;34;258403,32
202310;2;MG;49906;BB;528;4057616,63
202310;2;MG;17351180;BCO TRIANGULO S.A.;154;163009,15
202310;2;MG;10045;BRADESCO;417;4884315,22
202310;2;MG;49944;BTG PACTUAL;28;207128,95
202310;2;MG;51626;CAIXA ECONÔMICA FEDERAL;521;747736,08
202310;2;MG;51884;INTER;74;444170,17
202310;2;MG;10069;ITAU;1414;4237232,43
202310;2;MG;30379;SANTANDER;1605;10716236,41
202310;2;MG;51011;VOTORANTIM;211;966084,32
202310;2;MS;49906;BB;129;1295001,73
202310;2;MS;17351180;BCO TRIANGULO S.A.;37;47673,70
202310;2;MS;10045;BRADESCO;134;1775072,65
202310;2;MS;49944;BTG PACTUAL;3;15058,68
202310;2;MS;51626;CAIXA ECONÔMICA FEDERAL;71;150317,69
202310;2;MS;51884;INTER;6;18472,85
202310;2;MS;10069;ITAU;189;587350,58
202310;2;MS;30379;SANTANDER;261;1531986,49
202310;2;MS;51011;VOTORANTIM;67;444689,42
202310;2;MT;49906;BB;194;1611960,09
202310;2;MT;17351180;BCO TRIANGULO S.A.;27;33704,61
202310;2;MT;10045;BRADESCO;116;1464862,78
202310;2;MT;49944;BTG PACTUAL;5;14758,98
202310;2;MT;51626;CAIXA ECONÔMICA FEDERAL;86;156411,35
202310;2;MT;51884;INTER;9;51720,70
202310;2;MT;10069;ITAU;151;487948,84
202310;2;MT;30379;SANTANDER;219;1294211,71
202310;2;MT;51011;VOTORANTIM;55;361237,56
202310;2;PA;49906;BB;267;1531920,57
202310;2;PA;17351180;BCO TRIANGULO S.A.;109;124782,67
202310;2;PA;10045;BRADESCO;165;1924537,76
202310;2;PA;49944;BTG PACTUAL;3;11186,63
202310;2;PA;51626;CAIXA ECONÔMICA FEDERAL;135;173989,79
202310;2;PA;51884;INTER;19;79435,24
202310;2;PA;10069;ITAU;247;794949,61
202310;2;PA;30379;SANTANDER;436;2306695,61
202310;2;PA;51011;VOTORANTIM;43;331344,53
202310;2;PB;49906;BB;160;1127183,84
202310;2;PB;17351180;BCO TRIANGULO S.A.;53;54885,23
202310;2;PB;10045;BRADESCO;107;1347129,99
202310;2;PB;49944;BTG PACTUAL;5;7174,84
202310;2;PB;51626;CAIXA ECONÔMICA FEDERAL;103;193767,64
202310;2;PB;51884;INTER;9;22566,28
202310;2;PB;10069;ITAU;286;946366,63
202310;2;PB;30379;SANTANDER;256;1142597,09
202310;2;PB;51011;VOTORANTIM;39;268550,78
202310;2;PE;49906;BB;251;1568432,81
202310;2;PE;17351180;BCO TRIANGULO S.A.;84;69312,48
202310;2;PE;10045;BRADESCO;251;3855132,54
202310;2;PE;49944;BTG PACTUAL;9;21269,61
202310;2;PE;51626;CAIXA ECONÔMICA FEDERAL;155;192227,65
202310;2;PE;51884;INTER;16;81031,92
202310;2;PE;10069;ITAU;737;2167476,37
202310;2;PE;30379;SANTANDER;749;4449825,70
202310;2;PE;51011;VOTORANTIM;61;474788,16
202310;2;PI;49906;BB;196;1175794,09
202310;2;PI;17351180;BCO TRIANGULO S.A.;17;20310,94
202310;2;PI;10045;BRADESCO;49;379679,20
202310;2;PI;49944;BTG PACTUAL;1;774,29
202310;2;PI;51626;CAIXA ECONÔMICA FEDERAL;101;163376,24
202310;2;PI;51884;INTER;2;4893,33
202310;2;PI;10069;ITAU;110;290583,12
202310;2;PI;30379;SANTANDER;149;589911,99
202310;2;PI;51011;VOTORANTIM;30;235045,83
202310;2;PR;49906;BB;255;2239808,95
202310;2;PR;17351180;BCO TRIANGULO S.A.;100;194373,40
202310;2;PR;10045;BRADESCO;320;5389260,25
202310;2;PR;49944;BTG PACTUAL;18;223681,21
202310;2;PR;51626;CAIXA ECONÔMICA FEDERAL;374;727556,30
202310;2;PR;51884;INTER;28;153241,27
202310;2;PR;10069;ITAU;994;2975550,99
202310;2;PR;30379;SANTANDER;943;6877168,73
202310;2;PR;51011;VOTORANTIM;197;1213712,92
202310;2;RJ;49906;BB;288;2037557,19
202310;2;RJ;17351180;BCO TRIANGULO S.A.;140;264929,16
202310;2;RJ;10045;BRADESCO;668;9776145,98
202310;2;RJ;49944;BTG PACTUAL;36;186138,52
202310;2;RJ;51626;CAIXA ECONÔMICA FEDERAL;389;612898,03
202310;2;RJ;51884;INTER;50;340243,15
202310;2;RJ;10069;ITAU;2921;7445134,39
202310;2;RJ;30379;SANTANDER;2579;17966393,68
202310;2;RJ;51011;VOTORANTIM;212;1282236,62
202310;2;RN;49906;BB;162;1044681,50
202310;2;RN;17351180;BCO TRIANGULO S.A.;60;54583,24
202310;2;RN;10045;BRADESCO;60;582620,99
202310;2;RN;49944;BTG PACTUAL;7;11044,76
202310;2;RN;51626;CAIXA ECONÔMICA FEDERAL;82;141254,37
202310;2;RN;51884;INTER;9;22059,16
202310;2;RN;10069;ITAU;222;568997,87
202310;2;RN;30379;SANTANDER;251;1380485,28
202310;2;RN;51011;VOTORANTIM;34;157569,26
202310;2;RO;49906;BB;73;494304,82
202310;2;RO;17351180;BCO TRIANGULO S.A.;19;18813,17
202310;2;RO;10045;BRADESCO;38;802270,18
202310;2;RO;49944;BTG PACTUAL;3;39757,34
202310;2;RO;51626;CAIXA ECONÔMICA FEDERAL;49;102571,51
202310;2;RO;51884;INTER;5;29711,72
202310;2;RO;10069;ITAU;45;150634,21
202310;2;RO;30379;SANTANDER;96;559903,99
202310;2;RO;51011;VOTORANTIM;16;55866,87
202310;2;RR;49906;BB;48;706866,20
202310;2;RR;17351180;BCO TRIANGULO S.A.;2;3529,72
202310;2;RR;10045;BRADESCO;12;227162,03
202310;2;RR;49944;BTG PACTUAL;1;2005,43
202310;2;RR;51626;CAIXA ECONÔMICA FEDERAL;9;5232,87
202310;2;RR;51884;INTER;2;6932,49
202310;2;RR;10069;ITAU;17;54388,43
202310;2;RR;30379;SANTANDER;34;153692,04
202310;2;RR;51011;VOTORANTIM;6;42383,43
202310;2;RS;49906;BB;232;1497969,72
202310;2;RS;17351180;BCO TRIANGULO S.A.;90;121179,77
202310;2;RS;10045;BRADESCO;154;1781286,63
202310;2;RS;49944;BTG PACTUAL;13;78167,30
202310;2;RS;51626;CAIXA ECONÔMICA FEDERAL;394;731600,48
202310;2;RS;51884;INTER;23;92255,79
202310;2;RS;10069;ITAU;838;2163034,11
202310;2;RS;30379;SANTANDER;872;4686935,43
202310;2;RS;51011;VOTORANTIM;133;920357,96
202310;2;SC;49906;BB;242;1834729,07
202310;2;SC;17351180;BCO TRIANGULO S.A.;78;82853,28
202310;2;SC;10045;BRADESCO;218;3282998,60
202310;2;SC;49944;BTG PACTUAL;10;84615,52
202310;2;SC;51626;CAIXA ECONÔMICA FEDERAL;253;446511,07
202310;2;SC;51884;INTER;22;129297,66
202310;2;SC;10069;ITAU;556;1826570,34
202310;2;SC;30379;SANTANDER;519;3070454,94
202310;2;SC;51011;VOTORANTIM;133;932520,00
202310;2;SE;49906;BB;75;344818,46
202310;2;SE;13009717;BCO DO EST. DE SE S.A.;32;251060,52
202310;2;SE;17351180;BCO TRIANGULO S.A.;8;4874,09
202310;2;SE;10045;BRADESCO;20;82061,20
202310;2;SE;49944;BTG PACTUAL;1;1637,42
202310;2;SE;51626;CAIXA ECONÔMICA FEDERAL;62;72037,33
202310;2;SE;51884;INTER;6;21407,35
202310;2;SE;10069;ITAU;159;423838,40
202310;2;SE;30379;SANTANDER;136;762691,64
202310;2;SE;51011;VOTORANTIM;13;119291,08
202310;2;SP;49906;BB;1004;7964577,15
202310;2;SP;17351180;BCO TRIANGULO S.A.;306;416716,48
202310;2;SP;10045;BRADESCO;2244;28664465,25
202310;2;SP;49944;BTG PACTUAL;108;602411,38
202310;2;SP;51626;CAIXA ECONÔMICA FEDERAL;1177;1840237,41
202310;2;SP;51884;INTER;156;722570,62
202310;2;SP;10069;ITAU;6568;18757906,73
202310;2;SP;30379;SANTANDER;6619;43760500,98
202310;2;SP;51011;VOTORANTIM;894;5204999,51
202310;2;TO;49906;BB;92;582686,27
202310;2;TO;17351180;BCO TRIANGULO S.A.;6;4714,53
202310;2;TO;10045;BRADESCO;35;421121,39
202310;2;TO;49944;BTG PACTUAL;1;1792,18
202310;2;TO;51626;CAIXA ECONÔMICA FEDERAL;32;43121,34
202310;2;TO;51884;INTER;1;5120,23
202310;2;TO;10069;ITAU;26;98165,29
202310;2;TO;30379;SANTANDER;53;274018,18
202310;2;TO;51011;VOTORANTIM;15;114396,92
202311;1;AC;49906;BB;149;138811,97
202311;1;AC;30290;BMG;108;120279,29
202311;1;AC;10045;BRADESCO;32;39489,66
202311;1;AC;31976;BRB;1;753,30
202311;1;AC;49944;BTG PACTUAL;105;128933,36
202311;1;AC;51626;CAIXA ECONÔMICA FEDERAL;135;147874,52
202311;1;AC;51884;INTER;165;180498,72
202311;1;AC;10069;ITAU;46;47594,07
202311;1;AC;52058;NUBANK;459;458304,00
202311;1;AC;30379;SANTANDER;59;53947,02
202311;1;AC;3632872;SICOOB CREDISUL;6;12133,17
202311;1;AC;51011;VOTORANTIM;3;3146,77
202311;1;AL;51750;BANCO SICOOB;5;8320,07
202311;1;AL;30173;BANRISUL;3;3089,65
202311;1;AL;49906;BB;251;200370,29
202311;1;AL;30290;BMG;539;556374,23
202311;1;AL;10045;BRADESCO;132;113168,91
202311;1;AL;31976;BRB;8;7170,91
202311;1;AL;49944;BTG PACTUAL;364;358304,71
202311;1;AL;52072;C6 BANK;4;2884,71
202311;1;AL;51626;CAIXA ECONÔMICA FEDERAL;440;379711,91
202311;1;AL;51884;INTER;901;926012,36
202311;1;AL;10069;ITAU;134;131869,92
202311;1;AL;52058;NUBANK;1097;914038,79
202311;1;AL;30379;SANTANDER;181;159584,96
202311;1;AL;51011;VOTORANTIM;20;23485,68
202311;1;AM;51750;BANCO SICOOB;6;6218,79
202311;1;AM;30173;BANRISUL;1;989,83
202311;1;AM;49906;BB;348;348035,97
202311;1;AM;30290;BMG;673;878039,68
202311;1;AM;10045;BRADESCO;678;711915,65
202311;1;AM;31976;BRB;12;11742,04
202311;1;AM;49944;BTG PACTUAL;901;1174426,51
202311;1;AM;52072;C6 BANK;2;2701,61
202311;1;AM;51626;CAIXA ECONÔMICA FEDERAL;845;938319,43
202311;1;AM;2282709;COOP CENTRO NORTE BRASILEIRO;5;11179,06
202311;1;AM;51884;INTER;1597;2050709,44
202311;1;AM;10069;ITAU;623;746518,95
202311;1;AM;52058;NUBANK;3009;3153554,98
202311;1;AM;30379;SANTANDER;482;540931,96
202311;1;AM;5203605;SICOOB AMAZÔNIA;6;7592,07
202311;1;AM;3632872;SICOOB CREDISUL;1;709,33
202311;1;AM;51011;VOTORANTIM;30;43554,64
202311;1;AP;49906;BB;117;91262,25
202311;1;AP;30290;BMG;72;81177,04
202311;1;AP;10045;BRADESCO;15;16728,22
202311;1;AP;31976;BRB;1;542,56
202311;1;AP;49944;BTG PACTUAL;93;107608,81
202311;1;AP;52072;C6 BANK;1;241,47
202311;1;AP;51626;CAIXA ECONÔMICA FEDERAL;59;78373,35
202311;1;AP;51884;INTER;209;211399,18
202311;1;AP;10069;ITAU;42;37345,62
202311;1;AP;52058;NUBANK;276;230288,84
202311;1;AP;30379;SANTANDER;62;62224,54
202311;1;AP;51011;VOTORANTIM;4;5245,41
202311;1;BA;51750;BANCO SICOOB;22;26317,80
202311;1;BA;30173;BANRISUL;11;8713,69
202311;1;BA;49906;BB;1248;1120900,29
202311;1;BA;30290;BMG;1927;2288986,42
202311;1;BA;10045;BRADESCO;1026;1014601,64
202311;1;BA;31976;BRB;31;33371,82
202311;1;BA;49944;BTG PACTUAL;1845;2042015,61
202311;1;BA;52072;C6 BANK;13;11937,91
202311;1;BA;51626;CAIXA ECONÔMICA FEDERAL;1994;1876901,67
202311;1;BA;4174720;CC SICOOB COOPEMAR;2;1209,79
202311;1;BA;4321309;CC SICOOB CRED EXECUTIVO;2;3437,08
202311;1;BA;2528151;CC SICOOB CREDCOOP;1;556,90
202311;1;BA;2282165;CC SICOOB CREDICONQUISTA;4;7957,87
202311;1;BA;2876918;CC SICOOB NORTE SUL;3;1681,92
202311;1;BA;51884;INTER;3346;3686895,13
202311;1;BA;10069;ITAU;960;998473,01
202311;1;BA;52058;NUBANK;5419;4970410,24
202311;1;BA;30379;SANTANDER;1046;991676,48
202311;1;BA;73398646;SOC CC SICOOB COOPERE;7;10428,64
202311;1;BA;51011;VOTORANTIM;82;90340,85
202311;1;CE;51750;BANCO SICOOB;6;3802,75
202311;1;CE;30173;BANRISUL;5;3325,92
202311;1;CE;49906;BB;1098;923367,38
202311;1;CE;30290;BMG;1484;1635982,27
202311;1;CE;10045;BRADESCO;874;843534,73
202311;1;CE;31976;BRB;14;11781,61
202311;1;CE;49944;BTG PACTUAL;1405;1516327,70
202311;1;CE;52072;C6 BANK;3;1814,44
202311;1;CE;51626;CAIXA ECONÔMICA FEDERAL;1484;1408491,31
202311;1;CE;51884;INTER;3387;3542342,31
202311;1;CE;10069;ITAU;748;714841,71
202311;1;CE;52058;NUBANK;4852;4364355,17
202311;1;CE;30379;SANTANDER;857;829123,33
202311;1;CE;51011;VOTORANTIM;77;84684,60
202311;1;DF;51750;BANCO SICOOB;15;15001,58
202311;1;DF;30173;BANRISUL;7;11167,84
202311;1;DF;49906;BB;529;499289,29
202311;1;DF;30290;BMG;867;1162740,58
202311;1;DF;10045;BRADESCO;146;146258,00
202311;1;DF;31976;BRB;258;294972,46
202311;1;DF;49944;BTG PACTUAL;790;1017073,49
202311;1;DF;52072;C6 BANK;3;2442,40
202311;1;DF;51626;CAIXA ECONÔMICA FEDERAL;673;736846,28
202311;1;DF;1187961;CC DISTRITO FEDERAL E ENTORNO;6;7692,83
202311;1;DF;37079720;CCLA SICOOB CREDIJUSTRA;1;4755,08
202311;1;DF;694877;COOP SICOOB EXECUTIVO LTDA.;3;3258,29
202311;1;DF;51884;INTER;1880;2316265,69
202311;1;DF;10069;ITAU;441;544681,28
202311;1;DF;52058;NUBANK;2340;2283795,96
202311;1;DF;30379;SANTANDER;388;422806,80
202311;1;DF;3632872;SICOOB CREDISUL;1;556,76
202311;1;DF;51011;VOTORANTIM;24;31572,19
202311;1;ES;51750;BANCO SICOOB;87;81579,66
202311;1;ES;30173;BANRISUL;3;5303,68
202311;1;ES;49906;BB;196;187332,34
202311;1;ES;30290;BMG;615;779956,99
202311;1;ES;10045;BRADESCO;105;114284,17
202311;1;ES;31976;BRB;5;2345,62
202311;1;ES;49944;BTG PACTUAL;483;658122,82
202311;1;ES;51626;CAIXA ECONÔMICA FEDERAL;526;563103,69
202311;1;ES;51884;INTER;1071;1443448,08
202311;1;ES;10069;ITAU;298;334651,42
202311;1;ES;52058;NUBANK;1467;1440570,26
202311;1;ES;30379;SANTANDER;285;328725,89
202311;1;ES;3632872;SICOOB CREDISUL;1;2319,67
202311;1;ES;51011;VOTORANTIM;19;30454,59
202311;1;GO;51750;BANCO SICOOB;27;40291,20
202311;1;GO;30173;BANRISUL;1;695,71
202311;1;GO;49906;BB;394;400039,25
202311;1;GO;30290;BMG;952;1202325,16
202311;1;GO;10045;BRADESCO;282;295918,81
202311;1;GO;31976;BRB;70;118963,30
202311;1;GO;49944;BTG PACTUAL;946;1145709,94
202311;1;GO;52072;C6 BANK;3;5485,30
202311;1;GO;51626;CAIXA ECONÔMICA FEDERAL;784;729733,40
202311;1;GO;1187961;CC DISTRITO FEDERAL E ENTORNO;1;1195,65
202311;1;GO;33579731;CCLA CENTRO-SUL GOIANO;3;5742,99
202311;1;GO;2282709;COOP CENTRO NORTE BRASILEIRO;1;882,34
202311;1;GO;694877;COOP SICOOB EXECUTIVO LTDA.;4;2589,73
202311;1;GO;51884;INTER;1810;2235137,14
202311;1;GO;10069;ITAU;674;765538,46
202311;1;GO;52058;NUBANK;2533;2353802,37
202311;1;GO;30379;SANTANDER;469;512843,34
202311;1;GO;73398646;SOC CC SICOOB COOPERE;1;2601,63
202311;1;GO;51011;VOTORANTIM;42;57938,03
202311;1;MA;51750;BANCO SICOOB;6;6616,30
202311;1;MA;30173;BANRISUL;3;1169,94
202311;1;MA;49906;BB;739;566826,52
202311;1;MA;30290;BMG;526;663442,80
202311;1;MA;10045;BRADESCO;278;240091,43
202311;1;MA;31976;BRB;4;2083,73
202311;1;MA;49944;BTG PACTUAL;499;555328,82
202311;1;MA;52072;C6 BANK;3;3343,00
202311;1;MA;51626;CAIXA ECONÔMICA FEDERAL;493;440840,27
202311;1;MA;51884;INTER;1090;1149364,81
202311;1;MA;10069;ITAU;229;213613,32
202311;1;MA;52058;NUBANK;1990;1692916,09
202311;1;MA;30379;SANTANDER;275;276077,87
202311;1;MA;51011;VOTORANTIM;18;23762,50
202311;1;MG;51750;BANCO SICOOB;217;269362,55
202311;1;MG;30173;BANRISUL;10;16843,63
202311;1;MG;49906;BB;1223;1149915,20
202311;1;MG;30290;BMG;3901;4897662,03
202311;1;MG;10045;BRADESCO;924;974608,30
202311;1;MG;31976;BRB;23;23889,91
202311;1;MG;49944;BTG PACTUAL;2361;2985925,18
202311;1;MG;52072;C6 BANK;8;8879,24
202311;1;MG;51626;CAIXA ECONÔMICA FEDERAL;2961;3116299,05
202311;1;MG;2466552;CC SICOOB VALE SUL;2;1619,95
202311;1;MG;65239402;CC UNIÃO DO CENTRO OESTE DE MINAS;3;6038,11
202311;1;MG;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;1954,62
202311;1;MG;14046512;CCLA MARGEM ESQUERDA DO URUCUI;11;13417,51
202311;1;MG;64480833;CCLA MARTINHO CAMPOS;1;1454,12
202311;1;MG;1736516;CCLA REG. CTR. E OESTE MINEIRO;2;2073,63
202311;1;MG;1703620;CCLA UNIÃO CENTRO OESTE MINAS;9;13422,96
202311;1;MG;19402130;CECM EMPR EST HOSP BH RM ZM;1;762,14
202311;1;MG;51884;INTER;7552;8517472,62
202311;1;MG;10069;ITAU;2095;2195671,39
202311;1;MG;52058;NUBANK;7233;7183088,47
202311;1;MG;30379;SANTANDER;1462;1465134,49
202311;1;MG;51011;VOTORANTIM;87;111452,39
202311;1;MS;51750;BANCO SICOOB;16;13790,73
202311;1;MS;30173;BANRISUL;3;1629,38
202311;1;MS;49906;BB;387;398233,49
202311;1;MS;30290;BMG;655;808011,44
202311;1;MS;10045;BRADESCO;347;378517,76
202311;1;MS;31976;BRB;5;5140,73
202311;1;MS;49944;BTG PACTUAL;567;689117,95
202311;1;MS;52072;C6 BANK;6;6450,20
202311;1;MS;51626;CAIXA ECONÔMICA FEDERAL;641;691530,07
202311;1;MS;51884;INTER;839;959856,73
202311;1;MS;10069;ITAU;224;277465,33
