Data;Nome_Indicador;Area_Analise;Valor;Unidade_Medida;Fonte
2019-06-01;Juros Cartão de Crédito;Dívida;1.73;% ao Ano;Banco Central do Brasil (BCB)
2019-07-01;Juros Cartão de Crédito;Dívida;1.69;% ao Ano;Banco Central do Brasil (BCB)
2019-08-01;Juros Cartão de Crédito;Dívida;1.68;% ao Ano;Banco Central do Brasil (BCB)
2019-09-01;Juros Cartão de Crédito;Dívida;1.66;% ao Ano;Banco Central do Brasil (BCB)
2019-10-01;Juros Cartão de Crédito;Dívida;1.64;% ao Ano;Banco Central do Brasil (BCB)
2019-11-01;Juros Cartão de Crédito;Dívida;1.62;% ao Ano;Banco Central do Brasil (BCB)
2019-12-01;Juros Cartão de Crédito;Dívida;1.61;% ao Ano;Banco Central do Brasil (BCB)
2020-01-01;Juros Cartão de Crédito;Dívida;1.65;% ao Ano;Banco Central do Brasil (BCB)
2020-02-01;Juros Cartão de Crédito;Dívida;1.62;% ao Ano;Banco Central do Brasil (BCB)
2020-03-01;Juros Cartão de Crédito;Dívida;1.64;% ao Ano;Banco Central do Brasil (BCB)
2020-04-01;Juros Cartão de Crédito;Dívida;1.65;% ao Ano;Banco Central do Brasil (BCB)
2020-05-01;Juros Cartão de Crédito;Dívida;1.60;% ao Ano;Banco Central do Brasil (BCB)
2020-06-01;Juros Cartão de Crédito;Dívida;1.56;% ao Ano;Banco Central do Brasil (BCB)
2020-07-01;Juros Cartão de Crédito;Dívida;1.54;% ao Ano;Banco Central do Brasil (BCB)
2020-08-01;Juros Cartão de Crédito;Dívida;1.57;% ao Ano;Banco Central do Brasil (BCB)
2020-09-01;Juros Cartão de Crédito;Dívida;1.55;% ao Ano;Banco Central do Brasil (BCB)
2020-10-01;Juros Cartão de Crédito;Dívida;1.56;% ao Ano;Banco Central do Brasil (BCB)
2020-11-01;Juros Cartão de Crédito;Dívida;1.57;% ao Ano;Banco Central do Brasil (BCB)
2020-12-01;Juros Cartão de Crédito;Dívida;1.59;% ao Ano;Banco Central do Brasil (BCB)
2021-01-01;Juros Cartão de Crédito;Dívida;1.66;% ao Ano;Banco Central do Brasil (BCB)
2021-02-01;Juros Cartão de Crédito;Dívida;1.63;% ao Ano;Banco Central do Brasil (BCB)
2021-03-01;Juros Cartão de Crédito;Dívida;1.66;% ao Ano;Banco Central do Brasil (BCB)
2021-04-01;Juros Cartão de Crédito;Dívida;1.71;% ao Ano;Banco Central do Brasil (BCB)
2021-05-01;Juros Cartão de Crédito;Dívida;1.72;% ao Ano;Banco Central do Brasil (BCB)
2021-06-01;Juros Cartão de Crédito;Dívida;1.73;% ao Ano;Banco Central do Brasil (BCB)
2021-07-01;Juros Cartão de Crédito;Dívida;1.74;% ao Ano;Banco Central do Brasil (BCB)
2021-08-01;Juros Cartão de Crédito;Dívida;1.80;% ao Ano;Banco Central do Brasil (BCB)
2021-09-01;Juros Cartão de Crédito;Dívida;1.88;% ao Ano;Banco Central do Brasil (BCB)
2021-10-01;Juros Cartão de Crédito;Dívida;1.96;% ao Ano;Banco Central do Brasil (BCB)
2021-11-01;Juros Cartão de Crédito;Dívida;2.21;% ao Ano;Banco Central do Brasil (BCB)
2021-12-01;Juros Cartão de Crédito;Dívida;2.19;% ao Ano;Banco Central do Brasil (BCB)
2022-01-01;Juros Cartão de Crédito;Dívida;2.19;% ao Ano;Banco Central do Brasil (BCB)
2022-02-01;Juros Cartão de Crédito;Dívida;2.15;% ao Ano;Banco Central do Brasil (BCB)
2022-03-01;Juros Cartão de Crédito;Dívida;2.20;% ao Ano;Banco Central do Brasil (BCB)
2022-04-01;Juros Cartão de Crédito;Dívida;2.19;% ao Ano;Banco Central do Brasil (BCB)
2022-05-01;Juros Cartão de Crédito;Dívida;2.21;% ao Ano;Banco Central do Brasil (BCB)
2022-06-01;Juros Cartão de Crédito;Dívida;2.26;% ao Ano;Banco Central do Brasil (BCB)
2022-07-01;Juros Cartão de Crédito;Dívida;2.25;% ao Ano;Banco Central do Brasil (BCB)
2022-08-01;Juros Cartão de Crédito;Dívida;2.27;% ao Ano;Banco Central do Brasil (BCB)
2022-09-01;Juros Cartão de Crédito;Dívida;2.23;% ao Ano;Banco Central do Brasil (BCB)
2022-10-01;Juros Cartão de Crédito;Dívida;2.24;% ao Ano;Banco Central do Brasil (BCB)
2022-11-01;Juros Cartão de Crédito;Dívida;2.23;% ao Ano;Banco Central do Brasil (BCB)
2022-12-01;Juros Cartão de Crédito;Dívida;2.32;% ao Ano;Banco Central do Brasil (BCB)
2023-01-01;Juros Cartão de Crédito;Dívida;2.37;% ao Ano;Banco Central do Brasil (BCB)
2023-02-01;Juros Cartão de Crédito;Dívida;2.35;% ao Ano;Banco Central do Brasil (BCB)
2023-03-01;Juros Cartão de Crédito;Dívida;2.32;% ao Ano;Banco Central do Brasil (BCB)
2023-04-01;Juros Cartão de Crédito;Dívida;2.34;% ao Ano;Banco Central do Brasil (BCB)
2023-05-01;Juros Cartão de Crédito;Dívida;2.28;% ao Ano;Banco Central do Brasil (BCB)
2023-06-01;Juros Cartão de Crédito;Dívida;2.23;% ao Ano;Banco Central do Brasil (BCB)
2023-07-01;Juros Cartão de Crédito;Dívida;2.17;% ao Ano;Banco Central do Brasil (BCB)
2023-08-01;Juros Cartão de Crédito;Dívida;2.16;% ao Ano;Banco Central do Brasil (BCB)
2023-09-01;Juros Cartão de Crédito;Dívida;2.14;% ao Ano;Banco Central do Brasil (BCB)
2023-10-01;Juros Cartão de Crédito;Dívida;2.14;% ao Ano;Banco Central do Brasil (BCB)
2023-11-01;Juros Cartão de Crédito;Dívida;2.13;% ao Ano;Banco Central do Brasil (BCB)
2023-12-01;Juros Cartão de Crédito;Dívida;2.08;% ao Ano;Banco Central do Brasil (BCB)
2024-01-01;Juros Cartão de Crédito;Dívida;2.14;% ao Ano;Banco Central do Brasil (BCB)
2024-02-01;Juros Cartão de Crédito;Dívida;2.12;% ao Ano;Banco Central do Brasil (BCB)
2024-03-01;Juros Cartão de Crédito;Dívida;2.11;% ao Ano;Banco Central do Brasil (BCB)
2024-04-01;Juros Cartão de Crédito;Dívida;2.11;% ao Ano;Banco Central do Brasil (BCB)
2024-05-01;Juros Cartão de Crédito;Dívida;2.11;% ao Ano;Banco Central do Brasil (BCB)
2024-06-01;Juros Cartão de Crédito;Dívida;2.11;% ao Ano;Banco Central do Brasil (BCB)
2024-07-01;Juros Cartão de Crédito;Dívida;2.12;% ao Ano;Banco Central do Brasil (BCB)
2024-08-01;Juros Cartão de Crédito;Dívida;2.14;% ao Ano;Banco Central do Brasil (BCB)
2024-09-01;Juros Cartão de Crédito;Dívida;2.12;% ao Ano;Banco Central do Brasil (BCB)
2024-10-01;Juros Cartão de Crédito;Dívida;2.14;% ao Ano;Banco Central do Brasil (BCB)
2024-11-01;Juros Cartão de Crédito;Dívida;2.18;% ao Ano;Banco Central do Brasil (BCB)
2024-12-01;Juros Cartão de Crédito;Dívida;2.26;% ao Ano;Banco Central do Brasil (BCB)
2025-01-01;Juros Cartão de Crédito;Dívida;2.38;% ao Ano;Banco Central do Brasil (BCB)
2025-02-01;Juros Cartão de Crédito;Dívida;2.34;% ao Ano;Banco Central do Brasil (BCB)
2025-03-01;Juros Cartão de Crédito;Dívida;2.31;% ao Ano;Banco Central do Brasil (BCB)
2025-04-01;Juros Cartão de Crédito;Dívida;2.28;% ao Ano;Banco Central do Brasil (BCB)
2025-05-01;Juros Cartão de Crédito;Dívida;2.26;% ao Ano;Banco Central do Brasil (BCB)
2025-06-01;Juros Cartão de Crédito;Dívida;2.25;% ao Ano;Banco Central do Brasil (BCB)
2025-07-01;Juros Cartão de Crédito;Dívida;2.20;% ao Ano;Banco Central do Brasil (BCB)
2025-08-01;Juros Cartão de Crédito;Dívida;2.20;% ao Ano;Banco Central do Brasil (BCB)
2025-09-01;Juros Cartão de Crédito;Dívida;2.20;% ao Ano;Banco Central do Brasil (BCB)
2011-03-01;Juros Empréstimo Consignado;Dívida;11.47;% ao Mês;Banco Central do Brasil (BCB)
2011-04-01;Juros Empréstimo Consignado;Dívida;11.70;% ao Mês;Banco Central do Brasil (BCB)
2011-05-01;Juros Empréstimo Consignado;Dívida;11.74;% ao Mês;Banco Central do Brasil (BCB)
2011-06-01;Juros Empréstimo Consignado;Dívida;11.67;% ao Mês;Banco Central do Brasil (BCB)
2011-07-01;Juros Empréstimo Consignado;Dívida;11.68;% ao Mês;Banco Central do Brasil (BCB)
2011-08-01;Juros Empréstimo Consignado;Dívida;11.88;% ao Mês;Banco Central do Brasil (BCB)
2011-09-01;Juros Empréstimo Consignado;Dívida;12.42;% ao Mês;Banco Central do Brasil (BCB)
2011-10-01;Juros Empréstimo Consignado;Dívida;12.53;% ao Mês;Banco Central do Brasil (BCB)
2011-11-01;Juros Empréstimo Consignado;Dívida;12.32;% ao Mês;Banco Central do Brasil (BCB)
2011-12-01;Juros Empréstimo Consignado;Dívida;12.09;% ao Mês;Banco Central do Brasil (BCB)
2012-01-01;Juros Empréstimo Consignado;Dívida;12.29;% ao Mês;Banco Central do Brasil (BCB)
2012-02-01;Juros Empréstimo Consignado;Dívida;12.08;% ao Mês;Banco Central do Brasil (BCB)
2012-03-01;Juros Empréstimo Consignado;Dívida;12.40;% ao Mês;Banco Central do Brasil (BCB)
2012-04-01;Juros Empréstimo Consignado;Dívida;12.68;% ao Mês;Banco Central do Brasil (BCB)
2012-05-01;Juros Empréstimo Consignado;Dívida;12.40;% ao Mês;Banco Central do Brasil (BCB)
2012-06-01;Juros Empréstimo Consignado;Dívida;12.51;% ao Mês;Banco Central do Brasil (BCB)
2012-07-01;Juros Empréstimo Consignado;Dívida;12.13;% ao Mês;Banco Central do Brasil (BCB)
2012-08-01;Juros Empréstimo Consignado;Dívida;11.93;% ao Mês;Banco Central do Brasil (BCB)
2012-09-01;Juros Empréstimo Consignado;Dívida;11.67;% ao Mês;Banco Central do Brasil (BCB)
2012-10-01;Juros Empréstimo Consignado;Dívida;11.45;% ao Mês;Banco Central do Brasil (BCB)
2012-11-01;Juros Empréstimo Consignado;Dívida;11.34;% ao Mês;Banco Central do Brasil (BCB)
2012-12-01;Juros Empréstimo Consignado;Dívida;11.21;% ao Mês;Banco Central do Brasil (BCB)
2013-01-01;Juros Empréstimo Consignado;Dívida;11.01;% ao Mês;Banco Central do Brasil (BCB)
2013-02-01;Juros Empréstimo Consignado;Dívida;11.12;% ao Mês;Banco Central do Brasil (BCB)
2013-03-01;Juros Empréstimo Consignado;Dívida;11.07;% ao Mês;Banco Central do Brasil (BCB)
2013-04-01;Juros Empréstimo Consignado;Dívida;11.13;% ao Mês;Banco Central do Brasil (BCB)
2013-05-01;Juros Empréstimo Consignado;Dívida;11.12;% ao Mês;Banco Central do Brasil (BCB)
2013-06-01;Juros Empréstimo Consignado;Dívida;11.14;% ao Mês;Banco Central do Brasil (BCB)
2013-07-01;Juros Empréstimo Consignado;Dívida;11.28;% ao Mês;Banco Central do Brasil (BCB)
2013-08-01;Juros Empréstimo Consignado;Dívida;11.28;% ao Mês;Banco Central do Brasil (BCB)
2013-09-01;Juros Empréstimo Consignado;Dívida;11.35;% ao Mês;Banco Central do Brasil (BCB)
2013-10-01;Juros Empréstimo Consignado;Dívida;11.45;% ao Mês;Banco Central do Brasil (BCB)
2013-11-01;Juros Empréstimo Consignado;Dívida;11.59;% ao Mês;Banco Central do Brasil (BCB)
2013-12-01;Juros Empréstimo Consignado;Dívida;11.91;% ao Mês;Banco Central do Brasil (BCB)
2014-01-01;Juros Empréstimo Consignado;Dívida;11.82;% ao Mês;Banco Central do Brasil (BCB)
2014-02-01;Juros Empréstimo Consignado;Dívida;12.08;% ao Mês;Banco Central do Brasil (BCB)
2014-03-01;Juros Empréstimo Consignado;Dívida;12.02;% ao Mês;Banco Central do Brasil (BCB)
2014-04-01;Juros Empréstimo Consignado;Dívida;11.70;% ao Mês;Banco Central do Brasil (BCB)
2014-05-01;Juros Empréstimo Consignado;Dívida;11.77;% ao Mês;Banco Central do Brasil (BCB)
2014-06-01;Juros Empréstimo Consignado;Dívida;11.92;% ao Mês;Banco Central do Brasil (BCB)
2014-07-01;Juros Empréstimo Consignado;Dívida;11.91;% ao Mês;Banco Central do Brasil (BCB)
2014-08-01;Juros Empréstimo Consignado;Dívida;12.09;% ao Mês;Banco Central do Brasil (BCB)
2014-09-01;Juros Empréstimo Consignado;Dívida;11.88;% ao Mês;Banco Central do Brasil (BCB)
2014-10-01;Juros Empréstimo Consignado;Dívida;12.26;% ao Mês;Banco Central do Brasil (BCB)
2014-11-01;Juros Empréstimo Consignado;Dívida;12.54;% ao Mês;Banco Central do Brasil (BCB)
2014-12-01;Juros Empréstimo Consignado;Dívida;12.72;% ao Mês;Banco Central do Brasil (BCB)
2015-01-01;Juros Empréstimo Consignado;Dívida;12.85;% ao Mês;Banco Central do Brasil (BCB)
2015-02-01;Juros Empréstimo Consignado;Dívida;13.01;% ao Mês;Banco Central do Brasil (BCB)
2015-03-01;Juros Empréstimo Consignado;Dívida;13.05;% ao Mês;Banco Central do Brasil (BCB)
2015-04-01;Juros Empréstimo Consignado;Dívida;13.05;% ao Mês;Banco Central do Brasil (BCB)
2015-05-01;Juros Empréstimo Consignado;Dívida;13.46;% ao Mês;Banco Central do Brasil (BCB)
2015-06-01;Juros Empréstimo Consignado;Dívida;13.89;% ao Mês;Banco Central do Brasil (BCB)
2015-07-01;Juros Empréstimo Consignado;Dívida;14.32;% ao Mês;Banco Central do Brasil (BCB)
2015-08-01;Juros Empréstimo Consignado;Dívida;14.38;% ao Mês;Banco Central do Brasil (BCB)
2015-09-01;Juros Empréstimo Consignado;Dívida;14.63;% ao Mês;Banco Central do Brasil (BCB)
2015-10-01;Juros Empréstimo Consignado;Dívida;14.35;% ao Mês;Banco Central do Brasil (BCB)
2015-11-01;Juros Empréstimo Consignado;Dívida;14.77;% ao Mês;Banco Central do Brasil (BCB)
2015-12-01;Juros Empréstimo Consignado;Dívida;14.92;% ao Mês;Banco Central do Brasil (BCB)
2016-01-01;Juros Empréstimo Consignado;Dívida;15.23;% ao Mês;Banco Central do Brasil (BCB)
2016-02-01;Juros Empréstimo Consignado;Dívida;15.34;% ao Mês;Banco Central do Brasil (BCB)
2016-03-01;Juros Empréstimo Consignado;Dívida;15.40;% ao Mês;Banco Central do Brasil (BCB)
2016-04-01;Juros Empréstimo Consignado;Dívida;15.49;% ao Mês;Banco Central do Brasil (BCB)
2016-05-01;Juros Empréstimo Consignado;Dívida;15.69;% ao Mês;Banco Central do Brasil (BCB)
2016-06-01;Juros Empréstimo Consignado;Dívida;15.62;% ao Mês;Banco Central do Brasil (BCB)
2016-07-01;Juros Empréstimo Consignado;Dívida;15.60;% ao Mês;Banco Central do Brasil (BCB)
2016-08-01;Juros Empréstimo Consignado;Dívida;15.82;% ao Mês;Banco Central do Brasil (BCB)
2016-09-01;Juros Empréstimo Consignado;Dívida;15.96;% ao Mês;Banco Central do Brasil (BCB)
2016-10-01;Juros Empréstimo Consignado;Dívida;15.84;% ao Mês;Banco Central do Brasil (BCB)
2016-11-01;Juros Empréstimo Consignado;Dívida;16.02;% ao Mês;Banco Central do Brasil (BCB)
2016-12-01;Juros Empréstimo Consignado;Dívida;16.07;% ao Mês;Banco Central do Brasil (BCB)
2017-01-01;Juros Empréstimo Consignado;Dívida;16.06;% ao Mês;Banco Central do Brasil (BCB)
2017-02-01;Juros Empréstimo Consignado;Dívida;15.90;% ao Mês;Banco Central do Brasil (BCB)
2017-03-01;Juros Empréstimo Consignado;Dívida;15.95;% ao Mês;Banco Central do Brasil (BCB)
2017-04-01;Juros Empréstimo Consignado;Dívida;14.81;% ao Mês;Banco Central do Brasil (BCB)
2017-05-01;Juros Empréstimo Consignado;Dívida;13.54;% ao Mês;Banco Central do Brasil (BCB)
2017-06-01;Juros Empréstimo Consignado;Dívida;14.03;% ao Mês;Banco Central do Brasil (BCB)
2017-07-01;Juros Empréstimo Consignado;Dívida;14.82;% ao Mês;Banco Central do Brasil (BCB)
2017-08-01;Juros Empréstimo Consignado;Dívida;14.87;% ao Mês;Banco Central do Brasil (BCB)
2017-09-01;Juros Empréstimo Consignado;Dívida;13.33;% ao Mês;Banco Central do Brasil (BCB)
2017-10-01;Juros Empréstimo Consignado;Dívida;13.46;% ao Mês;Banco Central do Brasil (BCB)
2017-11-01;Juros Empréstimo Consignado;Dívida;13.54;% ao Mês;Banco Central do Brasil (BCB)
2017-12-01;Juros Empréstimo Consignado;Dívida;13.41;% ao Mês;Banco Central do Brasil (BCB)
2018-01-01;Juros Empréstimo Consignado;Dívida;13.18;% ao Mês;Banco Central do Brasil (BCB)
2018-02-01;Juros Empréstimo Consignado;Dívida;13.29;% ao Mês;Banco Central do Brasil (BCB)
2018-03-01;Juros Empréstimo Consignado;Dívida;13.32;% ao Mês;Banco Central do Brasil (BCB)
2018-04-01;Juros Empréstimo Consignado;Dívida;13.35;% ao Mês;Banco Central do Brasil (BCB)
2018-05-01;Juros Empréstimo Consignado;Dívida;12.60;% ao Mês;Banco Central do Brasil (BCB)
2018-06-01;Juros Empréstimo Consignado;Dívida;12.20;% ao Mês;Banco Central do Brasil (BCB)
2018-07-01;Juros Empréstimo Consignado;Dívida;11.77;% ao Mês;Banco Central do Brasil (BCB)
2018-08-01;Juros Empréstimo Consignado;Dívida;11.85;% ao Mês;Banco Central do Brasil (BCB)
2018-09-01;Juros Empréstimo Consignado;Dívida;11.87;% ao Mês;Banco Central do Brasil (BCB)
2018-10-01;Juros Empréstimo Consignado;Dívida;11.83;% ao Mês;Banco Central do Brasil (BCB)
2018-11-01;Juros Empréstimo Consignado;Dívida;11.97;% ao Mês;Banco Central do Brasil (BCB)
2018-12-01;Juros Empréstimo Consignado;Dívida;12.08;% ao Mês;Banco Central do Brasil (BCB)
2019-01-01;Juros Empréstimo Consignado;Dívida;11.98;% ao Mês;Banco Central do Brasil (BCB)
2019-02-01;Juros Empréstimo Consignado;Dívida;12.18;% ao Mês;Banco Central do Brasil (BCB)
2019-03-01;Juros Empréstimo Consignado;Dívida;12.27;% ao Mês;Banco Central do Brasil (BCB)
2019-04-01;Juros Empréstimo Consignado;Dívida;12.20;% ao Mês;Banco Central do Brasil (BCB)
2019-05-01;Juros Empréstimo Consignado;Dívida;12.24;% ao Mês;Banco Central do Brasil (BCB)
2019-06-01;Juros Empréstimo Consignado;Dívida;12.26;% ao Mês;Banco Central do Brasil (BCB)
2019-07-01;Juros Empréstimo Consignado;Dívida;12.26;% ao Mês;Banco Central do Brasil (BCB)
2019-08-01;Juros Empréstimo Consignado;Dívida;12.39;% ao Mês;Banco Central do Brasil (BCB)
2019-09-01;Juros Empréstimo Consignado;Dívida;12.41;% ao Mês;Banco Central do Brasil (BCB)
2019-10-01;Juros Empréstimo Consignado;Dívida;12.60;% ao Mês;Banco Central do Brasil (BCB)
2019-11-01;Juros Empréstimo Consignado;Dívida;12.61;% ao Mês;Banco Central do Brasil (BCB)
2019-12-01;Juros Empréstimo Consignado;Dívida;12.63;% ao Mês;Banco Central do Brasil (BCB)
2020-01-01;Juros Empréstimo Consignado;Dívida;12.58;% ao Mês;Banco Central do Brasil (BCB)
2020-02-01;Juros Empréstimo Consignado;Dívida;12.74;% ao Mês;Banco Central do Brasil (BCB)
2020-03-01;Juros Empréstimo Consignado;Dívida;12.86;% ao Mês;Banco Central do Brasil (BCB)
2020-04-01;Juros Empréstimo Consignado;Dívida;12.56;% ao Mês;Banco Central do Brasil (BCB)
2020-05-01;Juros Empréstimo Consignado;Dívida;12.30;% ao Mês;Banco Central do Brasil (BCB)
2020-06-01;Juros Empréstimo Consignado;Dívida;11.97;% ao Mês;Banco Central do Brasil (BCB)
2020-07-01;Juros Empréstimo Consignado;Dívida;12.43;% ao Mês;Banco Central do Brasil (BCB)
2020-08-01;Juros Empréstimo Consignado;Dívida;12.38;% ao Mês;Banco Central do Brasil (BCB)
2020-09-01;Juros Empréstimo Consignado;Dívida;12.41;% ao Mês;Banco Central do Brasil (BCB)
2020-10-01;Juros Empréstimo Consignado;Dívida;12.59;% ao Mês;Banco Central do Brasil (BCB)
2020-11-01;Juros Empréstimo Consignado;Dívida;12.72;% ao Mês;Banco Central do Brasil (BCB)
2020-12-01;Juros Empréstimo Consignado;Dívida;12.88;% ao Mês;Banco Central do Brasil (BCB)
2021-01-01;Juros Empréstimo Consignado;Dívida;12.92;% ao Mês;Banco Central do Brasil (BCB)
2021-02-01;Juros Empréstimo Consignado;Dívida;12.86;% ao Mês;Banco Central do Brasil (BCB)
2021-03-01;Juros Empréstimo Consignado;Dívida;13.05;% ao Mês;Banco Central do Brasil (BCB)
2021-04-01;Juros Empréstimo Consignado;Dívida;13.06;% ao Mês;Banco Central do Brasil (BCB)
2021-05-01;Juros Empréstimo Consignado;Dívida;12.92;% ao Mês;Banco Central do Brasil (BCB)
2021-06-01;Juros Empréstimo Consignado;Dívida;12.91;% ao Mês;Banco Central do Brasil (BCB)
2021-07-01;Juros Empréstimo Consignado;Dívida;12.95;% ao Mês;Banco Central do Brasil (BCB)
2021-08-01;Juros Empréstimo Consignado;Dívida;13.04;% ao Mês;Banco Central do Brasil (BCB)
2021-09-01;Juros Empréstimo Consignado;Dívida;13.11;% ao Mês;Banco Central do Brasil (BCB)
2021-10-01;Juros Empréstimo Consignado;Dívida;13.19;% ao Mês;Banco Central do Brasil (BCB)
2021-11-01;Juros Empréstimo Consignado;Dívida;13.22;% ao Mês;Banco Central do Brasil (BCB)
2021-12-01;Juros Empréstimo Consignado;Dívida;13.30;% ao Mês;Banco Central do Brasil (BCB)
2022-01-01;Juros Empréstimo Consignado;Dívida;13.27;% ao Mês;Banco Central do Brasil (BCB)
2022-02-01;Juros Empréstimo Consignado;Dívida;13.46;% ao Mês;Banco Central do Brasil (BCB)
2022-03-01;Juros Empréstimo Consignado;Dívida;13.54;% ao Mês;Banco Central do Brasil (BCB)
2022-04-01;Juros Empréstimo Consignado;Dívida;13.64;% ao Mês;Banco Central do Brasil (BCB)
2022-05-01;Juros Empréstimo Consignado;Dívida;13.74;% ao Mês;Banco Central do Brasil (BCB)
2022-06-01;Juros Empréstimo Consignado;Dívida;13.77;% ao Mês;Banco Central do Brasil (BCB)
2022-07-01;Juros Empréstimo Consignado;Dívida;14.26;% ao Mês;Banco Central do Brasil (BCB)
2022-08-01;Juros Empréstimo Consignado;Dívida;14.35;% ao Mês;Banco Central do Brasil (BCB)
2022-09-01;Juros Empréstimo Consignado;Dívida;14.18;% ao Mês;Banco Central do Brasil (BCB)
2022-10-01;Juros Empréstimo Consignado;Dívida;14.53;% ao Mês;Banco Central do Brasil (BCB)
2022-11-01;Juros Empréstimo Consignado;Dívida;14.28;% ao Mês;Banco Central do Brasil (BCB)
2022-12-01;Juros Empréstimo Consignado;Dívida;14.58;% ao Mês;Banco Central do Brasil (BCB)
2023-01-01;Juros Empréstimo Consignado;Dívida;14.65;% ao Mês;Banco Central do Brasil (BCB)
2023-02-01;Juros Empréstimo Consignado;Dívida;14.74;% ao Mês;Banco Central do Brasil (BCB)
2023-03-01;Juros Empréstimo Consignado;Dívida;14.97;% ao Mês;Banco Central do Brasil (BCB)
2023-04-01;Juros Empréstimo Consignado;Dívida;15.22;% ao Mês;Banco Central do Brasil (BCB)
2023-05-01;Juros Empréstimo Consignado;Dívida;15.33;% ao Mês;Banco Central do Brasil (BCB)
2023-06-01;Juros Empréstimo Consignado;Dívida;15.01;% ao Mês;Banco Central do Brasil (BCB)
2023-07-01;Juros Empréstimo Consignado;Dívida;15.11;% ao Mês;Banco Central do Brasil (BCB)
2023-08-01;Juros Empréstimo Consignado;Dívida;15.19;% ao Mês;Banco Central do Brasil (BCB)
2023-09-01;Juros Empréstimo Consignado;Dívida;15.11;% ao Mês;Banco Central do Brasil (BCB)
2023-10-01;Juros Empréstimo Consignado;Dívida;15.18;% ao Mês;Banco Central do Brasil (BCB)
2023-11-01;Juros Empréstimo Consignado;Dívida;15.00;% ao Mês;Banco Central do Brasil (BCB)
2023-12-01;Juros Empréstimo Consignado;Dívida;15.13;% ao Mês;Banco Central do Brasil (BCB)
2024-01-01;Juros Empréstimo Consignado;Dívida;14.71;% ao Mês;Banco Central do Brasil (BCB)
2024-02-01;Juros Empréstimo Consignado;Dívida;14.58;% ao Mês;Banco Central do Brasil (BCB)
2024-03-01;Juros Empréstimo Consignado;Dívida;14.75;% ao Mês;Banco Central do Brasil (BCB)
2024-04-01;Juros Empréstimo Consignado;Dívida;14.79;% ao Mês;Banco Central do Brasil (BCB)
2024-05-01;Juros Empréstimo Consignado;Dívida;14.77;% ao Mês;Banco Central do Brasil (BCB)
2024-06-01;Juros Empréstimo Consignado;Dívida;14.89;% ao Mês;Banco Central do Brasil (BCB)
2024-07-01;Juros Empréstimo Consignado;Dívida;14.95;% ao Mês;Banco Central do Brasil (BCB)
2024-08-01;Juros Empréstimo Consignado;Dívida;14.85;% ao Mês;Banco Central do Brasil (BCB)
2024-09-01;Juros Empréstimo Consignado;Dívida;15.06;% ao Mês;Banco Central do Brasil (BCB)
2024-10-01;Juros Empréstimo Consignado;Dívida;15.07;% ao Mês;Banco Central do Brasil (BCB)
2024-11-01;Juros Empréstimo Consignado;Dívida;15.19;% ao Mês;Banco Central do Brasil (BCB)
2024-12-01;Juros Empréstimo Consignado;Dívida;15.29;% ao Mês;Banco Central do Brasil (BCB)
2025-01-01;Juros Empréstimo Consignado;Dívida;15.28;% ao Mês;Banco Central do Brasil (BCB)
2025-02-01;Juros Empréstimo Consignado;Dívida;15.31;% ao Mês;Banco Central do Brasil (BCB)
2025-03-01;Juros Empréstimo Consignado;Dívida;15.32;% ao Mês;Banco Central do Brasil (BCB)
2025-04-01;Juros Empréstimo Consignado;Dívida;15.31;% ao Mês;Banco Central do Brasil (BCB)
2025-05-01;Juros Empréstimo Consignado;Dívida;15.38;% ao Mês;Banco Central do Brasil (BCB)
2025-06-01;Juros Empréstimo Consignado;Dívida;15.26;% ao Mês;Banco Central do Brasil (BCB)
2025-07-01;Juros Empréstimo Consignado;Dívida;15.20;% ao Mês;Banco Central do Brasil (BCB)
2025-08-01;Juros Empréstimo Consignado;Dívida;15.23;% ao Mês;Banco Central do Brasil (BCB)
2025-09-01;Juros Empréstimo Consignado;Dívida;15.15;% ao Mês;Banco Central do Brasil (BCB)
